ID,Rt,Name,Train,Origin,Dest,Class,RtCl-1,RtCl-2,BL,Date,Rep Month,Rep FYR,PNR,Version,Riders,Weight,Miles,DepP,ArrP,S1,1010,1020,1025,1030,1040,1042,1044,1046,1050,1060,1070,1080,1090,1100,1110,2010,2020,2030,2040,2050,2060,2065,2070,2080,2090,2100,2110,2120,2124,2126,2130,2132,2133,2135,2140,2150,2160,2170,2180,2141,2142,2152,2162,2172,2182,2185,2190,2200,2210,2220,2410,2420,2430,2440,2450,2460,3010,3020,3030,3040,4010,4020,4030,4040,4050,4060
632221,7,Empire West/Maple Leaf,64,BUF,ALB,C,07C,07A,SC,2/11/2018,201802,2018,,SDWF,1,119,290,1,-2,2,80,80,NULL,NULL,NULL,8,60,60,80,80,80,80,80,80,80,60,NULL,60,60,40,50,1,50,50,60,60,60,30,30,40,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,60,50,50,50,70,70,70,70,60,NULL,60,60,60,60
632222,7,Empire West/Maple Leaf,288,BUF,ALB,C,07C,07A,SC,2/11/2018,201802,2018,,SDWF,1,119,290,0,22,4,100,100,NULL,NULL,NULL,9,100,100,100,80,100,100,100,100,100,90,NULL,100,100,90,100,1,50,50,NULL,NULL,10,50,NULL,100,50,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,100,NULL,100,100,100,100
635813,7,Empire West/Maple Leaf,281,POU,SYR,C,07C,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,217,0,42,4,80,100,NULL,NULL,NULL,9,60,90,80,50,100,100,30,50,60,80,NULL,80,60,90,90,1,70,70,100,100,60,0,80,50,70,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,60,50,40,50,20,50,50,30,40,NULL,40,50,50,50
635916,7,Empire West/Maple Leaf,281,NYP,SYR,B,07B,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,290,0,42,4,70,90,NULL,NULL,NULL,8,80,90,70,70,100,80,70,100,80,100,NULL,100,100,100,100,1,100,100,100,100,100,60,100,100,100,NULL,NULL,1,90,100,90,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,80,60,100,90,NULL,NULL,90,90,NULL,100,90,100,95
635937,7,Empire West/Maple Leaf,64,ROC,CRT,C,07C,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,338,2,-2,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,90,90,90,90,1,100,100,100,100,100,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,100,50,40,30,100,100,100,100,100,NULL,50,100,100,100
635945,7,Empire West/Maple Leaf,63,YNY,ROC,C,07C,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,356,0,2,4,100,NULL,NULL,NULL,NULL,8,100,100,70,60,100,100,100,100,80,100,NULL,100,90,100,100,1,90,90,100,NULL,90,100,100,100,100,NULL,NULL,1,90,100,90,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,90,90,100,95
635947,7,Empire West/Maple Leaf,283,NYP,ROC,C,07C,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,370,0,22,1,90,90,NULL,NULL,NULL,8,80,80,80,80,80,90,80,80,80,70,NULL,70,70,70,80,1,70,70,80,80,80,70,90,80,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,80,80,NULL,70,80,70,75
635979,7,Empire West/Maple Leaf,63,NYP,BUF,C,07C,07A,SC,2/18/2018,201802,2018,,SDWF,1,119,431,0,-11,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,90,80,100,70,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,100,70,100,70,100,100,100,100,100,NULL,100,100,100,100
638392,7,Empire West/Maple Leaf,284,SDY,NYP,C,07C,07A,SC,2/23/2018,201802,2018,,SDWF,1,119,159,0,-15,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,100,0,100,80,1,80,70,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,100,60,60,60,70,100,100,100,80,NULL,100,100,100,100
637297,7,Empire West/Maple Leaf,64,CBN,ROC,C,07C,07A,SC,2/21/2018,201802,2018,,SDWF,1,119,92,0,2,1,100,100,NULL,NULL,NULL,2,100,100,100,100,100,100,100,100,100,80,NULL,80,80,80,70,1,60,10,70,100,100,90,90,100,100,NULL,NULL,1,70,90,80,20,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,80,NULL,90,90,90,90
630524,7,Empire West/Maple Leaf,63,ALB,BUF,C,07C,07A,SC,2/8/2018,201802,2018,,SDWF,1,119,290,3,49,4,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,100,80,100,1,60,80,100,100,100,90,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,60,100,60,60,60,100,NULL,NULL,100,100,NULL,100,100,100,100
630527,7,Empire West/Maple Leaf,284,SYR,NYP,C,07C,07A,SC,2/8/2018,201802,2018,,SDWF,1,119,290,33,5,3,100,100,NULL,NULL,NULL,8,90,100,100,100,100,100,90,100,100,100,NULL,90,100,100,100,1,90,100,100,NULL,100,100,100,100,100,NULL,NULL,1,50,80,NULL,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,50,10,20,20,50,60,60,50,90,NULL,100,90,100,95
630528,7,Empire West/Maple Leaf,280,SYR,NYP,C,07C,07A,SC,2/8/2018,201802,2018,,SDWF,1,119,290,63,56,2,70,90,NULL,NULL,NULL,8,90,90,80,80,80,80,80,80,80,90,NULL,90,90,90,90,1,80,80,80,80,80,60,80,80,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,80,80,80,80,80,NULL,80,80,90,85
630565,7,Empire West/Maple Leaf,283,NYP,ROC,C,07C,07A,SC,2/8/2018,201802,2018,,SDWF,1,119,370,0,11,2,80,30,NULL,NULL,NULL,8,60,70,60,60,80,90,90,70,80,90,NULL,80,0,60,50,1,20,10,NULL,80,60,80,90,90,50,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,70,70,70,60,80,NULL,NULL,80,60,NULL,70,80,70,75
629521,7,Empire West/Maple Leaf,63,NYP,SDY,C,07C,07A,SC,2/6/2018,201802,2018,,SDWF,1,119,159,0,7,2,100,100,NULL,NULL,NULL,8,100,100,90,70,100,100,90,90,90,90,NULL,90,80,80,60,2,NULL,NULL,90,100,80,50,90,100,100,NULL,NULL,1,80,80,80,NULL,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,80,90,80,70,80,NULL,NULL,80,80,NULL,80,80,90,85
629531,7,Empire West/Maple Leaf,281,HUD,SYR,C,07C,07A,SC,2/6/2018,201802,2018,,SDWF,1,119,176,0,43,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,100,90,90,100,1,90,100,100,100,100,60,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,80,90,NULL,100,90,100,95
629582,7,Empire West/Maple Leaf,63,NYP,UCA,B,07B,07A,SC,2/6/2018,201802,2018,,SDWF,1,119,237,0,26,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,50,100,100,100,100,100,100,100,NULL,NULL,1,60,0,30,30,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,0,0,0,100,100,100,100,100,NULL,100,100,100,100
629614,7,Empire West/Maple Leaf,284,ROC,NYP,C,07C,07A,SC,2/6/2018,201802,2018,,SDWF,1,119,370,3,-9,1,90,90,NULL,NULL,NULL,8,90,90,90,90,90,90,90,90,90,90,NULL,90,90,40,0,1,50,0,90,90,90,90,90,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,50,90,90,80,80,NULL,90,90,100,95
633934,7,Empire West/Maple Leaf,280,ROC,ALB,B,07B,07A,SC,2/15/2018,201802,2018,,SDWF,1,119,229,14,-3,1,100,100,NULL,NULL,NULL,9,70,70,100,100,100,100,100,100,100,100,NULL,90,100,100,100,1,100,100,80,90,90,80,100,100,100,NULL,NULL,1,90,100,100,90,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,100,NULL,100,100,100,100
634670,7,Empire West/Maple Leaf,281,ALB,ROC,C,07C,07A,SC,2/16/2018,201802,2018,,SDWF,1,119,229,10,21,1,90,NULL,NULL,NULL,NULL,8,90,90,80,80,80,80,80,80,80,80,NULL,80,70,80,70,2,NULL,NULL,80,80,50,60,80,90,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,90,80,70,80,90,NULL,NULL,90,80,NULL,90,80,90,85
631331,7,Empire West/Maple Leaf,284,BUF,ROC,C,07C,07A,SC,2/10/2018,201802,2018,,SDWF,1,119,61,0,-4,2,100,100,NULL,NULL,NULL,95,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,100,100,90,100,100,100,100,100,100,NULL,100,100,100,100
631445,7,Empire West/Maple Leaf,281,SYR,BFX,C,07C,07A,SC,2/10/2018,201802,2018,,SDWF,1,119,147,0,2,4,100,100,NULL,NULL,NULL,95,NULL,NULL,100,100,100,100,100,100,100,100,NULL,100,100,100,100,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100
638901,7,Empire West/Maple Leaf,281,SYR,ROC,C,07C,07A,SC,2/24/2018,201802,2018,,SDWF,1,119,80,117,114,4,10,10,NULL,NULL,NULL,8,100,100,100,50,100,100,100,100,100,50,NULL,80,90,90,80,2,NULL,NULL,80,0,70,0,70,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,90,90,90,90,100,NULL,NULL,100,70,NULL,90,40,50,45
628619,7,Empire West/Maple Leaf,63,SDY,SYR,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,131,4,29,2,90,70,NULL,NULL,NULL,8,100,100,70,70,70,70,70,70,70,80,NULL,80,80,80,80,2,NULL,NULL,80,80,60,70,70,90,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,90,90,80,NULL,90,90,100,95
628663,7,Empire West/Maple Leaf,63,NYP,AMS,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,183,0,2,4,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,90,90,100,100,NULL,100,100,100,100,1,90,80,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,90,100,100,NULL,100,100,100,100
633103,7,Empire West/Maple Leaf,64,BUF,ALB,C,07C,07A,SC,2/13/2018,201802,2018,,SDWF,1,119,290,1,3,1,100,90,NULL,NULL,NULL,8,40,30,100,100,100,70,100,100,100,30,NULL,40,30,10,30,1,10,60,100,100,100,80,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,90,90,NULL,90,40,NULL,50,30,30,30
633123,7,Empire West/Maple Leaf,283,NYP,ROC,C,07C,07A,SC,2/13/2018,201802,2018,,SDWF,1,119,370,0,-6,1,100,90,NULL,NULL,NULL,8,100,100,100,100,80,100,90,90,90,100,NULL,100,100,100,100,1,100,100,100,100,70,100,100,100,100,NULL,NULL,1,80,100,80,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100
633139,7,Empire West/Maple Leaf,63,CRT,CBN,B,07B,07A,SC,2/13/2018,201802,2018,,SDWF,1,119,430,5,0,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,80,100,100,2,NULL,NULL,100,100,100,100,100,100,100,NULL,NULL,1,100,100,90,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100
633140,7,Empire West/Maple Leaf,284,BUF,NYP,C,07C,07A,SC,2/13/2018,201802,2018,,SDWF,1,119,431,0,-6,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,90,100,100,100,NULL,90,100,80,80,1,90,80,90,100,90,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,80,60,70,60,70,70,70,70,80,NULL,90,90,100,95
633141,7,Empire West/Maple Leaf,283,NYP,BUF,B,07B,07A,SC,2/13/2018,201802,2018,,SDWF,1,119,431,0,3,4,100,NULL,NULL,NULL,NULL,9,50,70,NULL,NULL,90,90,70,90,80,90,NULL,90,80,70,100,1,50,100,NULL,80,70,100,90,100,70,NULL,NULL,1,90,50,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,100,30,90,10,80,90,90,90,90,NULL,100,90,90,90
636587,7,Empire West/Maple Leaf,281,NYP,ROC,C,07C,07A,SC,2/19/2018,201802,2018,,SDWF,1,119,370,0,24,2,90,NULL,NULL,NULL,NULL,8,80,80,70,70,80,90,80,90,90,90,NULL,80,80,80,80,1,80,80,80,90,90,80,70,80,80,NULL,NULL,1,80,80,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,80,80,70,70,70,90,80,80,80,80,NULL,80,80,80,80
636606,7,Empire West/Maple Leaf,284,BUF,NYP,C,07C,07A,SC,2/19/2018,201802,2018,,SDWF,1,119,431,0,-8,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,90,90,90,90,NULL,90,50,90,90,1,80,80,100,100,100,100,100,100,100,NULL,NULL,1,80,80,80,80,80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,10,80,50,80,20,90,90,90,90,70,NULL,60,80,80,80
636609,7,Empire West/Maple Leaf,64,BFX,NYP,C,07C,07A,SC,2/19/2018,201802,2018,,SDWF,1,119,437,2,-13,4,100,100,NULL,NULL,NULL,8,100,100,NULL,NULL,100,100,80,70,90,100,NULL,100,100,100,90,1,90,90,90,100,100,100,100,100,90,NULL,NULL,1,90,90,NULL,90,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100
635265,7,Empire West/Maple Leaf,284,SYR,POU,B,07B,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,217,52,27,1,0,0,NULL,NULL,NULL,2,100,100,100,100,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,0,0,NULL,0,0,100,50
635334,7,Empire West/Maple Leaf,280,UCA,NYP,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,237,3,-6,3,100,100,NULL,NULL,NULL,8,90,100,100,100,100,100,90,90,100,100,NULL,100,70,90,90,1,90,90,90,NULL,90,100,100,100,90,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,90,90,90,NULL,NULL,100,100,NULL,100,100,100,100
635372,7,Empire West/Maple Leaf,280,SYR,NYP,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,290,2,-6,3,70,NULL,NULL,NULL,NULL,8,30,40,100,100,100,100,70,70,90,80,NULL,100,90,70,60,1,50,70,60,100,70,100,100,100,80,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,90,100,90,90,90,30,NULL,NULL,50,90,NULL,70,80,100,90
635374,7,Empire West/Maple Leaf,63,ALB,BFX,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,296,4,27,4,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,70,100,60,2,NULL,NULL,100,100,100,70,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,100,60,60,40,100,100,100,100,100,NULL,70,90,100,95
635409,7,Empire West/Maple Leaf,283,NYP,ROC,B,07B,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,370,0,7,1,NULL,NULL,NULL,NULL,NULL,95,NULL,NULL,70,70,70,70,0,70,40,70,NULL,100,100,50,0,1,20,50,10,70,20,70,100,100,50,NULL,NULL,1,50,50,40,20,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,0,NULL,100,70,NULL,70,70,100,85
635410,7,Empire West/Maple Leaf,281,NYP,ROC,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,370,0,15,4,100,100,NULL,NULL,NULL,8,100,60,100,100,100,100,100,100,100,100,NULL,100,100,80,100,1,70,70,100,100,100,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,90,100,100,100,100,100,NULL,100,100,100,100
635411,7,Empire West/Maple Leaf,281,NYP,ROC,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,370,0,15,4,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,80,90,80,1,80,80,100,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,50,50,50,50,50,100,100,100,100,100,NULL,100,100,100,100
635412,7,Empire West/Maple Leaf,284,ROC,NYP,B,07B,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,370,27,17,2,100,100,NULL,NULL,NULL,95,NULL,NULL,100,100,100,100,100,100,100,90,NULL,90,90,80,20,1,80,70,90,90,70,100,70,90,90,NULL,NULL,1,100,100,100,80,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,90,80,70,70,60,90,90,80,NULL,NULL,90,90,90,90
635433,7,Empire West/Maple Leaf,284,BUF,NYP,C,07C,07A,SC,2/17/2018,201802,2018,,SDWF,1,119,431,4,17,2,100,50,NULL,NULL,NULL,8,80,100,90,90,90,100,90,90,90,90,NULL,70,70,70,70,1,50,50,80,70,40,70,50,70,100,NULL,NULL,1,40,100,40,40,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,30,30,20,20,70,80,80,80,90,NULL,90,90,100,95
632262,7,Empire West/Maple Leaf,283,NYP,ROC,C,07C,07A,SC,2/11/2018,201802,2018,,SDWF,1,119,370,0,29,1,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,80,70,100,NULL,60,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,60,30,30,30,100,100,100,100,100,NULL,90,100,100,100
632263,7,Empire West/Maple Leaf,284,ROC,NYP,C,07C,07A,SC,2/11/2018,201802,2018,,SDWF,1,119,370,11,-7,2,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,90,80,100,100,1,90,90,100,NULL,90,100,100,100,100,NULL,NULL,1,100,100,100,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,90,NULL,NULL,100,100,NULL,100,100,100,100
632279,7,Empire West/Maple Leaf,63,NYP,BUF,C,07C,07A,SC,2/11/2018,201802,2018,,SDWF,1,119,431,3,31,4,90,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,90,NULL,90,60,90,90,1,90,90,80,100,100,90,90,90,100,NULL,NULL,1,100,0,90,80,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,40,40,10,20,20,100,NULL,NULL,100,90,NULL,80,80,100,90
627599,7,Empire West/Maple Leaf,283,SYR,BUF,C,07C,07A,SC,12/22/2017,201802,2018,,SDWF,1,119,141,NULL,-1,1,100,100,NULL,NULL,NULL,8,100,100,100,100,100,100,100,100,100,100,NULL,100,100,90,100,1,80,80,90,100,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,100,NULL,100,100,100,100
627602,7,Empire West/Maple Leaf,280,ROC,NYP,C,07C,07A,SC,12/23/2017,201802,2018,,SDWF,1,119,370,NULL,-1,4,100,100,NULL,NULL,NULL,8,80,90,100,100,100,100,100,100,100,100,NULL,100,70,100,100,1,100,100,20,100,100,100,100,100,100,NULL,NULL,1,100,100,70,50,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,30,30,70,80,NULL,100,90,70,80
639524,7,Empire West/Maple Leaf,64,SYR,ALB,C,07C,07A,SC,2/25/2018,201802,2018,,SDWF,1,119,149,17,12,4,100,80,NULL,NULL,NULL,8,80,70,60,70,80,80,70,70,70,70,NULL,60,80,70,60,2,NULL,NULL,60,80,80,50,60,70,10,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,70,80,80,70,80,80,NULL,NULL,80,60,NULL,60,60,70,65
630725,7,Empire West/Maple Leaf,284,SDY,HUD,C,07C,07A,SC,2/9/2018,201802,2018,,SDWF,1,119,46,53,31,2,100,100,NULL,NULL,NULL,8,100,100,90,90,60,100,100,60,60,60,NULL,100,70,70,70,1,50,50,100,100,100,100,100,100,100,NULL,NULL,1,100,100,100,50,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,100,100,100,100,NULL,40,80,100,90
636143,7,Empire West/Maple Leaf,281,ROC,BUF,C,07C,07A,SC,2/19/2018,201802,2018,,SDWF,1,119,61,29,30,4,100,100,NULL,NULL,NULL,2,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,90,1,90,90,NULL,NULL,90,90,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,100,NULL,100,100,100,100
628728,7,Empire West/Maple Leaf,64,BFX,AMS,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,255,0,65,1,100,100,NULL,NULL,NULL,8,80,80,100,100,100,100,40,80,80,80,NULL,80,80,40,40,1,0,0,50,0,0,0,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,100,100,100,100,100,70,50,NULL,30,50,NULL,50,10,0,5
628743,7,Empire West/Maple Leaf,280,SYR,NYP,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,290,7,-7,4,100,100,NULL,NULL,NULL,9,100,100,100,100,100,100,100,100,100,100,NULL,100,100,100,100,1,100,100,100,NULL,100,100,100,100,100,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,100,100,NULL,100,100,100,100
628768,7,Empire West/Maple Leaf,63,NYP,BFX,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,437,0,44,4,80,80,NULL,NULL,NULL,9,80,90,90,90,100,60,60,80,70,100,NULL,100,20,70,70,1,70,80,100,90,100,60,40,40,100,NULL,NULL,1,60,20,30,40,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,30,90,30,50,30,80,80,70,80,80,NULL,90,80,80,80
628769,7,Empire West/Maple Leaf,63,NYP,BFX,C,07C,07A,SC,2/3/2018,201802,2018,,SDWF,1,119,437,0,44,4,100,50,NULL,NULL,NULL,8,90,100,90,90,90,80,80,80,80,80,NULL,90,90,80,80,1,80,80,90,90,70,90,80,90,90,NULL,NULL,1,70,70,70,70,70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,40,40,40,20,90,NULL,50,60,60,60
